15-09-2024,22:30:08,0.239
15-09-2024,22:30:09,0.234
15-09-2024,22:30:10,0.231
15-09-2024,22:30:11,0.200
15-09-2024,22:30:12,0.173
15-09-2024,22:30:13,0.162
15-09-2024,22:30:14,0.159
15-09-2024,22:30:15,0.160
15-09-2024,22:30:16,0.186
15-09-2024,22:30:17,0.330
15-09-2024,22:30:18,0.362
15-09-2024,22:30:19,0.216
15-09-2024,22:30:20,0.201
15-09-2024,22:30:21,0.151
15-09-2024,22:30:22,0.114
15-09-2024,22:30:23,0.131
15-09-2024,22:30:24,0.207
15-09-2024,22:30:25,0.284
15-09-2024,22:30:26,0.234
15-09-2024,22:30:27,0.166
15-09-2024,22:30:28,0.165
15-09-2024,22:30:29,0.170
15-09-2024,22:30:30,0.157
15-09-2024,22:30:31,0.146
15-09-2024,22:30:32,0.137
15-09-2024,22:30:33,0.133
15-09-2024,22:30:34,0.133
15-09-2024,22:30:35,0.144
15-09-2024,22:30:36,0.157
15-09-2024,22:30:37,0.151
15-09-2024,22:30:38,0.138
15-09-2024,22:30:39,0.137
15-09-2024,22:30:40,0.146
15-09-2024,22:30:41,0.170
15-09-2024,22:30:42,0.174
15-09-2024,22:30:43,0.194
15-09-2024,22:30:44,0.288
15-09-2024,22:30:45,0.337
15-09-2024,22:30:46,0.265
15-09-2024,22:30:47,0.218
15-09-2024,22:30:48,0.239
15-09-2024,22:30:49,0.214
15-09-2024,22:30:50,0.143
15-09-2024,22:30:51,0.134
15-09-2024,22:30:52,0.141
15-09-2024,22:30:53,0.136
15-09-2024,22:30:54,0.143
15-09-2024,22:30:55,0.196
15-09-2024,22:30:56,0.263
15-09-2024,22:30:57,0.257
15-09-2024,22:30:58,0.264
15-09-2024,22:30:59,0.368
15-09-2024,22:31:00,0.514
15-09-2024,22:31:01,0.403
15-09-2024,22:31:02,0.277
15-09-2024,22:31:03,0.203
15-09-2024,22:31:04,0.130
15-09-2024,22:31:05,0.136
15-09-2024,22:31:06,0.172
15-09-2024,22:31:07,0.141
15-09-2024,22:31:08,0.094
15-09-2024,22:31:09,0.083
15-09-2024,22:31:10,0.081
15-09-2024,22:31:11,0.081
15-09-2024,22:31:12,0.079
15-09-2024,22:31:13,0.091
15-09-2024,22:31:14,0.126
15-09-2024,22:31:15,0.202
15-09-2024,22:31:16,0.269
15-09-2024,22:31:17,0.238
15-09-2024,22:31:18,0.218
15-09-2024,22:31:19,0.160
15-09-2024,22:31:20,0.158
15-09-2024,22:31:21,0.138
15-09-2024,22:31:22,0.138
15-09-2024,22:31:23,0.139
15-09-2024,22:31:24,0.128
15-09-2024,22:31:25,0.121
15-09-2024,22:31:26,0.113
15-09-2024,22:31:27,0.098
15-09-2024,22:31:28,0.088
15-09-2024,22:31:29,0.081
15-09-2024,22:31:30,0.076
15-09-2024,22:31:31,0.074
15-09-2024,22:31:32,0.071
15-09-2024,22:31:33,0.067
15-09-2024,22:31:34,0.075
15-09-2024,22:31:35,0.083
15-09-2024,22:31:36,0.075
15-09-2024,22:31:37,0.101
15-09-2024,22:31:38,0.153
15-09-2024,22:31:39,0.139
15-09-2024,22:31:40,0.101
15-09-2024,22:31:41,0.087
15-09-2024,22:31:42,0.090
15-09-2024,22:31:43,0.095
15-09-2024,22:31:44,0.097
15-09-2024,22:31:45,0.090
15-09-2024,22:31:46,0.088
15-09-2024,22:31:47,0.088
15-09-2024,22:31:48,0.081
15-09-2024,22:31:49,0.075
15-09-2024,22:31:50,0.071
15-09-2024,22:31:51,0.059
15-09-2024,22:31:52,0.062
15-09-2024,22:31:53,0.073
15-09-2024,22:31:54,0.073
15-09-2024,22:31:55,0.072
15-09-2024,22:31:56,0.075
15-09-2024,22:31:57,0.078
15-09-2024,22:31:58,0.075
15-09-2024,22:31:59,0.073
15-09-2024,22:32:00,0.067
15-09-2024,22:32:01,0.049
15-09-2024,22:32:02,0.049
15-09-2024,22:32:03,0.062
15-09-2024,22:32:04,0.059
15-09-2024,22:32:05,0.054
15-09-2024,22:32:06,0.054
15-09-2024,22:32:07,0.049
15-09-2024,22:32:08,0.050
15-09-2024,22:32:09,0.053
15-09-2024,22:32:10,0.050
15-09-2024,22:32:11,0.048
15-09-2024,22:32:12,0.055
15-09-2024,22:32:13,0.061
15-09-2024,22:32:14,0.064
15-09-2024,22:32:15,0.064
15-09-2024,22:32:16,0.058
15-09-2024,22:32:17,0.058
15-09-2024,22:32:18,0.057
15-09-2024,22:32:19,0.055
15-09-2024,22:32:20,0.056
15-09-2024,22:32:21,0.057
15-09-2024,22:32:22,0.060
15-09-2024,22:32:23,0.065
15-09-2024,22:32:24,0.063
15-09-2024,22:32:25,0.064
15-09-2024,22:32:26,0.066
15-09-2024,22:32:27,0.063
15-09-2024,22:32:28,0.063
15-09-2024,22:32:29,0.061
15-09-2024,22:32:30,0.057
15-09-2024,22:32:31,0.059
15-09-2024,22:32:32,0.057
15-09-2024,22:32:33,0.056
15-09-2024,22:32:34,0.058
15-09-2024,22:32:35,0.058
15-09-2024,22:32:36,0.057
15-09-2024,22:32:37,0.052
15-09-2024,22:32:38,0.049
15-09-2024,22:32:39,0.048
15-09-2024,22:32:40,0.051
15-09-2024,22:32:41,0.050
15-09-2024,22:32:42,0.051
15-09-2024,22:32:43,0.055
15-09-2024,22:32:44,0.055
15-09-2024,22:32:45,0.050
15-09-2024,22:32:46,0.042
15-09-2024,22:32:47,0.044
15-09-2024,22:32:48,0.048
15-09-2024,22:32:49,0.047
15-09-2024,22:32:50,0.047
15-09-2024,22:32:51,0.050
15-09-2024,22:32:52,0.051
15-09-2024,22:32:53,0.046
15-09-2024,22:32:54,0.042
15-09-2024,22:32:55,0.039
15-09-2024,22:32:56,0.038
15-09-2024,22:32:57,0.038
15-09-2024,22:32:58,0.039
15-09-2024,22:32:59,0.042
15-09-2024,22:33:00,0.040
15-09-2024,22:33:01,0.040
15-09-2024,22:33:02,0.040
15-09-2024,22:33:03,0.041
15-09-2024,22:33:04,0.042
15-09-2024,22:33:05,0.043
15-09-2024,22:33:06,0.041
15-09-2024,22:33:07,0.044
15-09-2024,22:33:08,0.048
15-09-2024,22:33:09,0.044
15-09-2024,22:33:10,0.046
15-09-2024,22:33:11,0.051
15-09-2024,22:33:12,0.055
15-09-2024,22:33:13,0.059
15-09-2024,22:33:14,0.057
15-09-2024,22:33:15,0.056
15-09-2024,22:33:16,0.058
15-09-2024,22:33:17,0.060
15-09-2024,22:33:18,0.060
15-09-2024,22:33:19,0.057
15-09-2024,22:33:20,0.058
15-09-2024,22:33:21,0.054
15-09-2024,22:33:22,0.051
15-09-2024,22:33:23,0.052
15-09-2024,22:33:24,0.051
15-09-2024,22:33:25,0.044
15-09-2024,22:33:26,0.042
15-09-2024,22:33:27,0.044
15-09-2024,22:33:28,0.048
15-09-2024,22:33:29,0.047
15-09-2024,22:33:30,0.047
15-09-2024,22:33:31,0.047
15-09-2024,22:33:32,0.044
15-09-2024,22:33:33,0.050
15-09-2024,22:33:34,0.052
15-09-2024,22:33:35,0.049
15-09-2024,22:33:36,0.051
15-09-2024,22:33:37,0.056
15-09-2024,22:33:38,0.054
15-09-2024,22:33:39,0.051
15-09-2024,22:33:40,0.054
15-09-2024,22:33:41,0.093
15-09-2024,22:33:42,0.208
15-09-2024,22:33:43,0.325
15-09-2024,22:33:44,0.393
15-09-2024,22:33:45,0.423
15-09-2024,22:33:46,0.413
15-09-2024,22:33:47,0.389
15-09-2024,22:33:48,0.302
15-09-2024,22:33:49,0.222
15-09-2024,22:33:50,0.153
15-09-2024,22:33:51,0.095
15-09-2024,22:33:52,0.071
15-09-2024,22:33:53,0.062
15-09-2024,22:33:54,0.063
15-09-2024,22:33:55,0.063
15-09-2024,22:33:56,0.064
15-09-2024,22:33:57,0.062
15-09-2024,22:33:58,0.059
15-09-2024,22:33:59,0.055
15-09-2024,22:34:00,0.057
15-09-2024,22:34:01,0.060
15-09-2024,22:34:02,0.062
15-09-2024,22:34:03,0.066
15-09-2024,22:34:04,0.069
15-09-2024,22:34:05,0.071
15-09-2024,22:34:06,0.073
15-09-2024,22:34:07,0.073
15-09-2024,22:34:08,0.069
15-09-2024,22:34:09,0.061
15-09-2024,22:34:10,0.058
15-09-2024,22:34:11,0.056
15-09-2024,22:34:12,0.056
15-09-2024,22:34:13,0.058
15-09-2024,22:34:14,0.060
15-09-2024,22:34:15,0.059
15-09-2024,22:34:16,0.058
15-09-2024,22:34:17,0.058
15-09-2024,22:34:18,0.060
15-09-2024,22:34:19,0.063
15-09-2024,22:34:20,0.061
15-09-2024,22:34:21,0.058
15-09-2024,22:34:22,0.061
15-09-2024,22:34:23,0.061
15-09-2024,22:34:24,0.061
15-09-2024,22:34:25,0.073
15-09-2024,22:34:26,0.084
15-09-2024,22:34:27,0.067
15-09-2024,22:34:28,0.062
15-09-2024,22:34:29,0.064
15-09-2024,22:34:30,0.063
15-09-2024,22:34:31,0.063
15-09-2024,22:34:32,0.066
15-09-2024,22:34:33,0.066
15-09-2024,22:34:34,0.067
15-09-2024,22:34:35,0.071
15-09-2024,22:34:36,0.074
15-09-2024,22:34:37,0.072
15-09-2024,22:34:38,0.074
15-09-2024,22:34:39,0.077
15-09-2024,22:34:40,0.075
15-09-2024,22:34:41,0.076
15-09-2024,22:34:42,0.076
15-09-2024,22:34:43,0.080
15-09-2024,22:34:44,0.084
15-09-2024,22:34:45,0.082
15-09-2024,22:34:46,0.081
15-09-2024,22:34:47,0.075
15-09-2024,22:34:48,0.067
15-09-2024,22:34:49,0.057
15-09-2024,22:34:50,0.048
15-09-2024,22:34:51,0.046
15-09-2024,22:34:52,0.044
15-09-2024,22:34:53,0.041
15-09-2024,22:34:54,0.037
15-09-2024,22:34:55,0.035
15-09-2024,22:34:56,0.036
15-09-2024,22:34:57,0.035
15-09-2024,22:34:58,0.033
15-09-2024,22:34:59,0.031
15-09-2024,22:35:00,0.031
15-09-2024,22:35:01,0.032
15-09-2024,22:35:02,0.033
15-09-2024,22:35:03,0.031
15-09-2024,22:35:04,0.031
15-09-2024,22:35:05,0.032
15-09-2024,22:35:06,0.033
15-09-2024,22:35:07,0.031
15-09-2024,22:35:08,0.030
15-09-2024,22:35:09,0.031
15-09-2024,22:35:10,0.035
15-09-2024,22:35:11,0.036
15-09-2024,22:35:12,0.031
15-09-2024,22:35:13,0.028
15-09-2024,22:35:14,0.027
15-09-2024,22:35:15,0.026
15-09-2024,22:35:16,0.025
15-09-2024,22:35:17,0.026
15-09-2024,22:35:18,0.027
15-09-2024,22:35:19,0.026
15-09-2024,22:35:20,0.024
15-09-2024,22:35:21,0.022
15-09-2024,22:35:22,0.021
15-09-2024,22:35:23,0.021
15-09-2024,22:35:24,0.021
15-09-2024,22:35:25,0.019
15-09-2024,22:35:26,0.020
15-09-2024,22:35:27,0.019
15-09-2024,22:35:28,0.019
15-09-2024,22:35:29,0.019
15-09-2024,22:35:30,0.020
15-09-2024,22:35:31,0.026
15-09-2024,22:35:32,0.027
15-09-2024,22:35:33,0.024
15-09-2024,22:35:34,0.025
15-09-2024,22:35:35,0.026
15-09-2024,22:35:36,0.027
15-09-2024,22:35:37,0.032
15-09-2024,22:35:38,0.035
15-09-2024,22:35:39,0.032
15-09-2024,22:35:40,0.029
15-09-2024,22:35:41,0.029
15-09-2024,22:35:42,0.028
15-09-2024,22:35:43,0.029
15-09-2024,22:35:44,0.029
15-09-2024,22:35:45,0.030
15-09-2024,22:35:46,0.030
15-09-2024,22:35:47,0.031
15-09-2024,22:35:48,0.031
15-09-2024,22:35:49,0.031
15-09-2024,22:35:50,0.033
15-09-2024,22:35:51,0.035
15-09-2024,22:35:52,0.032
15-09-2024,22:35:53,0.033
15-09-2024,22:35:54,0.035
15-09-2024,22:35:55,0.037
15-09-2024,22:35:56,0.037
15-09-2024,22:35:57,0.041
15-09-2024,22:35:58,0.052
15-09-2024,22:35:59,0.057
15-09-2024,22:36:00,0.059
15-09-2024,22:36:01,0.063
15-09-2024,22:36:02,0.067
15-09-2024,22:36:03,0.071
15-09-2024,22:36:04,0.074
15-09-2024,22:36:05,0.075
15-09-2024,22:36:06,0.079
15-09-2024,22:36:07,0.079
15-09-2024,22:36:08,0.079
15-09-2024,22:36:09,0.082
15-09-2024,22:36:10,0.079
15-09-2024,22:36:11,0.078
15-09-2024,22:36:12,0.080
15-09-2024,22:36:13,0.079
15-09-2024,22:36:14,0.076
15-09-2024,22:36:15,0.073
15-09-2024,22:36:16,0.078
15-09-2024,22:36:17,0.077
15-09-2024,22:36:18,0.070
15-09-2024,22:36:19,0.069
15-09-2024,22:36:20,0.067
15-09-2024,22:36:21,0.069
15-09-2024,22:36:22,0.070
15-09-2024,22:36:23,0.068
15-09-2024,22:36:24,0.067
15-09-2024,22:36:25,0.071
15-09-2024,22:36:26,0.074
15-09-2024,22:36:27,0.085
15-09-2024,22:36:28,0.107
15-09-2024,22:36:29,0.124
15-09-2024,22:36:30,0.190
15-09-2024,22:36:31,0.218
15-09-2024,22:36:32,0.115
15-09-2024,22:36:33,0.073
15-09-2024,22:36:34,0.059
15-09-2024,22:36:35,0.057
15-09-2024,22:36:36,0.059
15-09-2024,22:36:37,0.055
15-09-2024,22:36:38,0.052
15-09-2024,22:36:39,0.050
15-09-2024,22:36:40,0.053
15-09-2024,22:36:41,0.055
15-09-2024,22:36:42,0.055
15-09-2024,22:36:43,0.055
15-09-2024,22:36:44,0.055
15-09-2024,22:36:45,0.054
15-09-2024,22:36:46,0.055
15-09-2024,22:36:47,0.055
15-09-2024,22:36:48,0.053
15-09-2024,22:36:49,0.051
15-09-2024,22:36:50,0.052
15-09-2024,22:36:51,0.054
15-09-2024,22:36:52,0.057
15-09-2024,22:36:53,0.055
15-09-2024,22:36:54,0.051
15-09-2024,22:36:55,0.050
15-09-2024,22:36:56,0.049
15-09-2024,22:36:57,0.051
15-09-2024,22:36:58,0.051
15-09-2024,22:36:59,0.050
15-09-2024,22:37:00,0.046
15-09-2024,22:37:01,0.045
15-09-2024,22:37:02,0.046
15-09-2024,22:37:03,0.045
15-09-2024,22:37:04,0.049
15-09-2024,22:37:05,0.058
15-09-2024,22:37:06,0.059
15-09-2024,22:37:07,0.053
15-09-2024,22:37:08,0.052
15-09-2024,22:37:09,0.052
15-09-2024,22:37:10,0.051
15-09-2024,22:37:11,0.050
15-09-2024,22:37:12,0.049
15-09-2024,22:37:13,0.046
15-09-2024,22:37:14,0.047
15-09-2024,22:37:15,0.047
15-09-2024,22:37:16,0.049
15-09-2024,22:37:17,0.047
15-09-2024,22:37:18,0.048
15-09-2024,22:37:19,0.049
15-09-2024,22:37:20,0.051
15-09-2024,22:37:21,0.049
15-09-2024,22:37:22,0.047
15-09-2024,22:37:23,0.050
15-09-2024,22:37:24,0.052
15-09-2024,22:37:25,0.055
15-09-2024,22:37:26,0.057
15-09-2024,22:37:27,0.054
15-09-2024,22:37:28,0.046
15-09-2024,22:37:29,0.046
15-09-2024,22:37:30,0.048
15-09-2024,22:37:31,0.047
15-09-2024,22:37:32,0.043
15-09-2024,22:37:33,0.043
15-09-2024,22:37:34,0.042
15-09-2024,22:37:35,0.042
15-09-2024,22:37:36,0.046
15-09-2024,22:37:37,0.045
15-09-2024,22:37:38,0.046
15-09-2024,22:37:39,0.044
15-09-2024,22:37:40,0.044
15-09-2024,22:37:41,0.043
15-09-2024,22:37:42,0.042
15-09-2024,22:37:43,0.042
15-09-2024,22:37:44,0.042
15-09-2024,22:37:45,0.044
15-09-2024,22:37:46,0.044
15-09-2024,22:37:47,0.042
15-09-2024,22:37:48,0.044
15-09-2024,22:37:49,0.042
15-09-2024,22:37:50,0.044
15-09-2024,22:37:51,0.046
15-09-2024,22:37:52,0.053
15-09-2024,22:37:53,0.058
15-09-2024,22:37:54,0.055
15-09-2024,22:37:55,0.051
15-09-2024,22:37:56,0.048
15-09-2024,22:37:57,0.050
15-09-2024,22:37:58,0.048
15-09-2024,22:37:59,0.045
15-09-2024,22:38:00,0.044
15-09-2024,22:38:01,0.044
15-09-2024,22:38:02,0.045
15-09-2024,22:38:03,0.048
15-09-2024,22:38:04,0.048
15-09-2024,22:38:05,0.049
15-09-2024,22:38:06,0.049
15-09-2024,22:38:07,0.048
15-09-2024,22:38:08,0.050
15-09-2024,22:38:09,0.052
15-09-2024,22:38:10,0.051
15-09-2024,22:38:11,0.047
15-09-2024,22:38:12,0.048
15-09-2024,22:38:13,0.052
15-09-2024,22:38:14,0.050
15-09-2024,22:38:15,0.047
15-09-2024,22:38:16,0.046
15-09-2024,22:38:17,0.046
15-09-2024,22:38:18,0.047
15-09-2024,22:38:19,0.047
15-09-2024,22:38:20,0.047
15-09-2024,22:38:21,0.048
15-09-2024,22:38:22,0.047
15-09-2024,22:38:23,0.046
15-09-2024,22:38:24,0.047
15-09-2024,22:38:25,0.046
15-09-2024,22:38:26,0.045
15-09-2024,22:38:27,0.045
15-09-2024,22:38:28,0.045
15-09-2024,22:38:29,0.044
15-09-2024,22:38:30,0.046
15-09-2024,22:38:31,0.045
15-09-2024,22:38:32,0.044
15-09-2024,22:38:33,0.045
15-09-2024,22:38:34,0.048
15-09-2024,22:38:35,0.048
15-09-2024,22:38:36,0.049
15-09-2024,22:38:37,0.050
15-09-2024,22:38:38,0.053
15-09-2024,22:38:39,0.048
15-09-2024,22:38:40,0.046
15-09-2024,22:38:41,0.050
15-09-2024,22:38:42,0.054
15-09-2024,22:38:43,0.057
15-09-2024,22:38:44,0.075
15-09-2024,22:38:45,0.108
15-09-2024,22:38:46,0.134
15-09-2024,22:38:47,0.105
15-09-2024,22:38:48,0.067
15-09-2024,22:38:49,0.058
15-09-2024,22:38:50,0.056
15-09-2024,22:38:51,0.047
15-09-2024,22:38:52,0.041
15-09-2024,22:38:53,0.053
15-09-2024,22:38:54,0.054
15-09-2024,22:38:55,0.054
15-09-2024,22:38:56,0.057
15-09-2024,22:38:57,0.054
15-09-2024,22:38:58,0.054
15-09-2024,22:38:59,0.056
15-09-2024,22:39:00,0.057
15-09-2024,22:39:01,0.059
15-09-2024,22:39:02,0.055
15-09-2024,22:39:03,0.054
15-09-2024,22:39:04,0.064
15-09-2024,22:39:05,0.071
15-09-2024,22:39:06,0.071
15-09-2024,22:39:07,0.076
15-09-2024,22:39:08,0.072
15-09-2024,22:39:09,0.071
15-09-2024,22:39:10,0.078
15-09-2024,22:39:11,0.071
15-09-2024,22:39:12,0.080
15-09-2024,22:39:13,0.447
15-09-2024,22:39:14,0.733
15-09-2024,22:39:15,0.169
15-09-2024,22:39:16,0.071
15-09-2024,22:39:17,0.067
15-09-2024,22:39:18,0.064
15-09-2024,22:39:19,0.063
15-09-2024,22:39:20,0.065
15-09-2024,22:39:21,0.064
15-09-2024,22:39:22,0.064
15-09-2024,22:39:23,0.069
15-09-2024,22:39:24,0.080
15-09-2024,22:39:25,0.082
15-09-2024,22:39:26,0.086
15-09-2024,22:39:27,0.094
15-09-2024,22:39:28,0.104
15-09-2024,22:39:29,0.118
15-09-2024,22:39:30,0.124
15-09-2024,22:39:31,0.133
15-09-2024,22:39:32,0.146
15-09-2024,22:39:33,0.134
15-09-2024,22:39:34,0.102
15-09-2024,22:39:35,0.082
15-09-2024,22:39:36,0.068
15-09-2024,22:39:37,0.060
15-09-2024,22:39:38,0.058
15-09-2024,22:39:39,0.057
15-09-2024,22:39:40,0.067
15-09-2024,22:39:41,0.076
15-09-2024,22:39:42,0.075
15-09-2024,22:39:43,0.081
15-09-2024,22:39:44,0.105
15-09-2024,22:39:45,0.128
15-09-2024,22:39:46,0.117
15-09-2024,22:39:47,0.110
15-09-2024,22:39:48,0.130
15-09-2024,22:39:49,0.135
15-09-2024,22:39:50,0.132
15-09-2024,22:39:51,0.144
15-09-2024,22:39:52,0.157
15-09-2024,22:39:53,0.175
15-09-2024,22:39:54,0.169
15-09-2024,22:39:55,0.164
15-09-2024,22:39:56,0.169
15-09-2024,22:39:57,0.174
15-09-2024,22:39:58,0.162
15-09-2024,22:39:59,0.133
15-09-2024,22:40:00,0.115
15-09-2024,22:40:01,0.105
15-09-2024,22:40:02,0.115
15-09-2024,22:40:03,0.114
15-09-2024,22:40:04,0.112
15-09-2024,22:40:05,0.115
15-09-2024,22:40:06,0.128
15-09-2024,22:40:07,0.157
15-09-2024,22:40:08,0.174
15-09-2024,22:40:09,0.178
15-09-2024,22:40:10,0.199
15-09-2024,22:40:11,0.194
15-09-2024,22:40:12,0.181
15-09-2024,22:40:13,0.215
15-09-2024,22:40:14,0.243
15-09-2024,22:40:15,0.209
15-09-2024,22:40:16,0.229
15-09-2024,22:40:17,0.292
15-09-2024,22:40:18,0.260
15-09-2024,22:40:19,0.265
15-09-2024,22:40:20,0.250
15-09-2024,22:40:21,0.214
15-09-2024,22:40:22,0.190
15-09-2024,22:40:23,0.162
15-09-2024,22:40:24,0.193
15-09-2024,22:40:25,0.312
15-09-2024,22:40:26,0.290
15-09-2024,22:40:27,0.188
15-09-2024,22:40:28,0.149
15-09-2024,22:40:29,0.133
15-09-2024,22:40:30,0.138
15-09-2024,22:40:31,0.143
15-09-2024,22:40:32,0.160
15-09-2024,22:40:33,0.177
15-09-2024,22:40:34,0.185
15-09-2024,22:40:35,0.170
15-09-2024,22:40:36,0.146
15-09-2024,22:40:37,0.144
15-09-2024,22:40:38,0.151
15-09-2024,22:40:39,0.158
15-09-2024,22:40:40,0.137
15-09-2024,22:40:41,0.142
15-09-2024,22:40:42,0.152
15-09-2024,22:40:43,0.152
15-09-2024,22:40:44,0.167
15-09-2024,22:40:45,0.174
15-09-2024,22:40:46,0.181
15-09-2024,22:40:47,0.172
15-09-2024,22:40:48,0.166
15-09-2024,22:40:49,0.166
15-09-2024,22:40:50,0.163
15-09-2024,22:40:51,0.162
15-09-2024,22:40:52,0.202
15-09-2024,22:40:53,0.278
15-09-2024,22:40:54,0.307
15-09-2024,22:40:55,0.276
15-09-2024,22:40:56,0.249
15-09-2024,22:40:57,0.239
15-09-2024,22:40:58,0.203
15-09-2024,22:40:59,0.165
15-09-2024,22:41:00,0.157
15-09-2024,22:41:01,0.158
15-09-2024,22:41:02,0.143
15-09-2024,22:41:03,0.124
15-09-2024,22:41:04,0.127
15-09-2024,22:41:05,0.146
15-09-2024,22:41:06,0.155
15-09-2024,22:41:07,0.166
15-09-2024,22:41:08,0.163
15-09-2024,22:41:09,0.150
15-09-2024,22:41:10,0.138
15-09-2024,22:41:11,0.133
15-09-2024,22:41:12,0.129
15-09-2024,22:41:13,0.142
15-09-2024,22:41:14,0.166
15-09-2024,22:41:15,0.209
15-09-2024,22:41:16,0.334
15-09-2024,22:41:17,0.495
15-09-2024,22:41:18,0.403
15-09-2024,22:41:19,0.260
15-09-2024,22:41:20,0.230
15-09-2024,22:41:21,0.207
15-09-2024,22:41:22,0.198
15-09-2024,22:41:23,0.186
15-09-2024,22:41:24,0.171
15-09-2024,22:41:25,0.184
15-09-2024,22:41:26,0.210
15-09-2024,22:41:27,0.224
15-09-2024,22:41:28,0.233
15-09-2024,22:41:29,0.246
15-09-2024,22:41:30,0.240
15-09-2024,22:41:31,0.230
15-09-2024,22:41:32,0.207
15-09-2024,22:41:33,0.172
15-09-2024,22:41:34,0.171
15-09-2024,22:41:35,0.172
15-09-2024,22:41:36,0.164
15-09-2024,22:41:37,0.168
15-09-2024,22:41:38,0.165
15-09-2024,22:41:39,0.159
15-09-2024,22:41:40,0.167
15-09-2024,22:41:41,0.175
15-09-2024,22:41:42,0.170
15-09-2024,22:41:43,0.172
15-09-2024,22:41:44,0.167
15-09-2024,22:41:45,0.156
15-09-2024,22:41:46,0.161
15-09-2024,22:41:47,0.179
15-09-2024,22:41:48,0.178
15-09-2024,22:41:49,0.161
15-09-2024,22:41:50,0.155
15-09-2024,22:41:51,0.144
15-09-2024,22:41:52,0.139
15-09-2024,22:41:53,0.141
15-09-2024,22:41:54,0.148
15-09-2024,22:41:55,0.162
15-09-2024,22:41:56,0.170
15-09-2024,22:41:57,0.171
15-09-2024,22:41:58,0.157
15-09-2024,22:41:59,0.162
15-09-2024,22:42:00,0.171
15-09-2024,22:42:01,0.167
15-09-2024,22:42:02,0.169
15-09-2024,22:42:03,0.178
15-09-2024,22:42:04,0.186
15-09-2024,22:42:05,0.186
15-09-2024,22:42:06,0.192
15-09-2024,22:42:07,0.207
15-09-2024,22:42:08,0.207
15-09-2024,22:42:09,0.207
15-09-2024,22:42:10,0.212
15-09-2024,22:42:11,0.208
15-09-2024,22:42:12,0.201
15-09-2024,22:42:13,0.185
15-09-2024,22:42:14,0.180
15-09-2024,22:42:15,0.157
15-09-2024,22:42:16,0.139
15-09-2024,22:42:17,0.143
15-09-2024,22:42:18,0.142
15-09-2024,22:42:19,0.140
15-09-2024,22:42:20,0.137
15-09-2024,22:42:21,0.139
15-09-2024,22:42:22,0.141
15-09-2024,22:42:23,0.154
15-09-2024,22:42:24,0.157
15-09-2024,22:42:25,0.151
15-09-2024,22:42:26,0.136
15-09-2024,22:42:27,0.148
15-09-2024,22:42:28,0.172
15-09-2024,22:42:29,0.202
15-09-2024,22:42:30,0.203
15-09-2024,22:42:31,0.165
15-09-2024,22:42:32,0.145
15-09-2024,22:42:33,0.131
15-09-2024,22:42:34,0.128
15-09-2024,22:42:35,0.155
15-09-2024,22:42:36,0.168
15-09-2024,22:42:37,0.170
15-09-2024,22:42:38,0.241
15-09-2024,22:42:39,0.348
15-09-2024,22:42:40,0.291
15-09-2024,22:42:41,0.207
15-09-2024,22:42:42,0.183
15-09-2024,22:42:43,0.201
15-09-2024,22:42:44,0.180
15-09-2024,22:42:45,0.160
15-09-2024,22:42:46,0.161
15-09-2024,22:42:47,0.179
15-09-2024,22:42:48,0.179
15-09-2024,22:42:49,0.229
15-09-2024,22:42:50,0.232
15-09-2024,22:42:51,0.193
15-09-2024,22:42:52,0.149
15-09-2024,22:42:53,0.125
15-09-2024,22:42:54,0.125
15-09-2024,22:42:55,0.156
15-09-2024,22:42:56,0.185
15-09-2024,22:42:57,0.175
15-09-2024,22:42:58,0.215
15-09-2024,22:42:59,0.183
15-09-2024,22:43:00,0.113
15-09-2024,22:43:01,0.081
15-09-2024,22:43:02,0.076
15-09-2024,22:43:03,0.070
15-09-2024,22:43:04,0.062
15-09-2024,22:43:05,0.065
15-09-2024,22:43:06,0.063
15-09-2024,22:43:07,0.062
15-09-2024,22:43:08,0.064
15-09-2024,22:43:09,0.063
15-09-2024,22:43:10,0.065
15-09-2024,22:43:11,0.065
15-09-2024,22:43:12,0.063
15-09-2024,22:43:13,0.060
15-09-2024,22:43:14,0.060
15-09-2024,22:43:15,0.059
15-09-2024,22:43:16,0.060
15-09-2024,22:43:17,0.064
15-09-2024,22:43:18,0.069
15-09-2024,22:43:19,0.074
15-09-2024,22:43:20,0.072
15-09-2024,22:43:21,0.073
15-09-2024,22:43:22,0.068
15-09-2024,22:43:23,0.067
15-09-2024,22:43:24,0.065
15-09-2024,22:43:25,0.058
15-09-2024,22:43:26,0.055
15-09-2024,22:43:27,0.052
15-09-2024,22:43:28,0.052
15-09-2024,22:43:29,0.053
15-09-2024,22:43:30,0.049
15-09-2024,22:43:31,0.048
15-09-2024,22:43:32,0.048
15-09-2024,22:43:33,0.050
15-09-2024,22:43:34,0.052
15-09-2024,22:43:35,0.049
15-09-2024,22:43:36,0.046
15-09-2024,22:43:37,0.050
15-09-2024,22:43:38,0.054
15-09-2024,22:43:39,0.054
15-09-2024,22:43:40,0.051
15-09-2024,22:43:41,0.051
15-09-2024,22:43:42,0.054
15-09-2024,22:43:43,0.054
15-09-2024,22:43:44,0.055
15-09-2024,22:43:45,0.060
15-09-2024,22:43:46,0.057
15-09-2024,22:43:47,0.055
15-09-2024,22:43:48,0.056
15-09-2024,22:43:49,0.065
15-09-2024,22:43:50,0.072
