TrakPro Version 4.70 ASCII Data File

Model:,DustTrak II
Model Number:,8532
Serial Number:,8532143603
Test ID:,001
Test Abbreviation:,TEST 1 LONCO_001
Start Date:,19-08-2024
Start Time:,20:04:24
Duration (dd:hh:mm:ss):,0:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,62
Notes:,

Statistics,Channel:,AEROSOL
,Units:,mg/m^3
,Average:,-0.007
,Minimum:,-0.008
,Time of Minimum:,20:05:01
,Date of Minimum:,19-08-2024
,Maximum:,-0.001
,Time of Maximum:,20:04:25
,Date of Maximum:,19-08-2024

Calibration,Sensor:,AEROSOL
,Cal. date,03-09-2014

Date,Time,AEROSOL
19-08-2024,20:17:24,0.030
19-08-2024,20:17:25,0.031
19-08-2024,20:17:26,0.030
19-08-2024,20:17:27,0.030
19-08-2024,20:17:28,0.030
19-08-2024,20:17:29,0.029
19-08-2024,20:17:30,0.029
19-08-2024,20:17:31,0.030
19-08-2024,20:17:32,0.028
19-08-2024,20:17:33,0.028
19-08-2024,20:17:34,0.026
19-08-2024,20:17:35,0.024
19-08-2024,20:17:36,0.024
19-08-2024,20:17:37,0.022
19-08-2024,20:17:38,0.021
19-08-2024,20:17:39,0.023
19-08-2024,20:17:40,0.022
19-08-2024,20:17:41,0.020
19-08-2024,20:17:42,0.022
19-08-2024,20:17:43,0.024
19-08-2024,20:17:44,0.024
19-08-2024,20:17:45,0.023
19-08-2024,20:17:46,0.023
19-08-2024,20:17:47,0.022
19-08-2024,20:17:48,0.021
19-08-2024,20:17:49,0.020
19-08-2024,20:17:50,0.020
19-08-2024,20:17:51,0.020
19-08-2024,20:17:52,0.018
19-08-2024,20:17:53,0.017
19-08-2024,20:17:54,0.017
19-08-2024,20:17:55,0.017
19-08-2024,20:17:56,0.017
19-08-2024,20:17:57,0.017
19-08-2024,20:17:58,0.018
19-08-2024,20:17:59,0.018
19-08-2024,20:18:00,0.018
19-08-2024,20:18:01,0.018
19-08-2024,20:18:02,0.016
19-08-2024,20:18:03,0.017
19-08-2024,20:18:04,0.017
19-08-2024,20:18:05,0.017
19-08-2024,20:18:06,0.016
19-08-2024,20:18:07,0.016
19-08-2024,20:18:08,0.016
19-08-2024,20:18:09,0.014
19-08-2024,20:18:10,0.015
19-08-2024,20:18:11,0.015
19-08-2024,20:18:12,0.015
19-08-2024,20:18:13,0.015
19-08-2024,20:18:14,0.015
19-08-2024,20:18:15,0.015
19-08-2024,20:18:16,0.015
19-08-2024,20:18:17,0.015
19-08-2024,20:18:18,0.014
19-08-2024,20:18:19,0.014
19-08-2024,20:18:20,0.014
19-08-2024,20:18:21,0.014
19-08-2024,20:18:22,0.014
19-08-2024,20:18:23,0.014
19-08-2024,20:18:24,0.015
19-08-2024,20:18:25,0.016
19-08-2024,20:18:26,0.017
19-08-2024,20:18:27,0.018
19-08-2024,20:18:28,0.020
19-08-2024,20:18:29,0.022
19-08-2024,20:18:30,0.020
19-08-2024,20:18:31,0.021
19-08-2024,20:18:32,0.021
19-08-2024,20:18:33,0.019
19-08-2024,20:18:34,0.019
19-08-2024,20:18:35,0.023
19-08-2024,20:18:36,0.027
19-08-2024,20:18:37,0.025
19-08-2024,20:18:38,0.024
19-08-2024,20:18:39,0.025
19-08-2024,20:18:40,0.024
19-08-2024,20:18:41,0.024
19-08-2024,20:18:42,0.024
19-08-2024,20:18:43,0.023
19-08-2024,20:18:44,0.023
19-08-2024,20:18:45,0.023
19-08-2024,20:18:46,0.024
19-08-2024,20:18:47,0.026
19-08-2024,20:18:48,0.024
19-08-2024,20:18:49,0.022
19-08-2024,20:18:50,0.023
19-08-2024,20:18:51,0.024
19-08-2024,20:18:52,0.025
19-08-2024,20:18:53,0.025
19-08-2024,20:18:54,0.025
19-08-2024,20:18:55,0.025
19-08-2024,20:18:56,0.024
19-08-2024,20:18:57,0.024
19-08-2024,20:18:58,0.024
19-08-2024,20:18:59,0.025
19-08-2024,20:19:00,0.024
19-08-2024,20:19:01,0.024
19-08-2024,20:19:02,0.024
19-08-2024,20:19:03,0.024
19-08-2024,20:19:04,0.024
19-08-2024,20:19:05,0.024
19-08-2024,20:19:06,0.024
19-08-2024,20:19:07,0.024
19-08-2024,20:19:08,0.024
19-08-2024,20:19:09,0.024
19-08-2024,20:19:10,0.025
19-08-2024,20:19:11,0.024
19-08-2024,20:19:12,0.024
19-08-2024,20:19:13,0.025
19-08-2024,20:19:14,0.024
19-08-2024,20:19:15,0.022
19-08-2024,20:19:16,0.022
19-08-2024,20:19:17,0.023
19-08-2024,20:19:18,0.025
19-08-2024,20:19:19,0.027
19-08-2024,20:19:20,0.030
19-08-2024,20:19:21,0.029
19-08-2024,20:19:22,0.029
19-08-2024,20:19:23,0.028
19-08-2024,20:19:24,0.027
19-08-2024,20:19:25,0.027
19-08-2024,20:19:26,0.025
19-08-2024,20:19:27,0.026
19-08-2024,20:19:28,0.027
19-08-2024,20:19:29,0.027
19-08-2024,20:19:30,0.027
19-08-2024,20:19:31,0.028
19-08-2024,20:19:32,0.029
19-08-2024,20:19:33,0.028
19-08-2024,20:19:34,0.028
19-08-2024,20:19:35,0.027
19-08-2024,20:19:36,0.027
19-08-2024,20:19:37,0.030
19-08-2024,20:19:38,0.031
19-08-2024,20:19:39,0.031
19-08-2024,20:19:40,0.030
19-08-2024,20:19:41,0.029
19-08-2024,20:19:42,0.029
19-08-2024,20:19:43,0.028
19-08-2024,20:19:44,0.028
19-08-2024,20:19:45,0.029
19-08-2024,20:19:46,0.030
19-08-2024,20:19:47,0.030
19-08-2024,20:19:48,0.029
19-08-2024,20:19:49,0.027
19-08-2024,20:19:50,0.025
19-08-2024,20:19:51,0.025
19-08-2024,20:19:52,0.024
19-08-2024,20:19:53,0.022
19-08-2024,20:19:54,0.020
19-08-2024,20:19:55,0.021
19-08-2024,20:19:56,0.023
19-08-2024,20:19:57,0.024
19-08-2024,20:19:58,0.026
19-08-2024,20:19:59,0.025
19-08-2024,20:20:00,0.025
19-08-2024,20:20:01,0.025
19-08-2024,20:20:02,0.026
19-08-2024,20:20:03,0.027
19-08-2024,20:20:04,0.028
19-08-2024,20:20:05,0.028
19-08-2024,20:20:06,0.027
19-08-2024,20:20:07,0.028
19-08-2024,20:20:08,0.027
19-08-2024,20:20:09,0.027
19-08-2024,20:20:10,0.029
19-08-2024,20:20:11,0.030
19-08-2024,20:20:12,0.029
19-08-2024,20:20:13,0.028
19-08-2024,20:20:14,0.026
19-08-2024,20:20:15,0.025
19-08-2024,20:20:16,0.026
19-08-2024,20:20:17,0.025
19-08-2024,20:20:18,0.024
19-08-2024,20:20:19,0.024
19-08-2024,20:20:20,0.026
19-08-2024,20:20:21,0.027
19-08-2024,20:20:22,0.029
19-08-2024,20:20:23,0.028
19-08-2024,20:20:24,0.027
19-08-2024,20:20:25,0.027
19-08-2024,20:20:26,0.027
19-08-2024,20:20:27,0.025
19-08-2024,20:20:28,0.020
19-08-2024,20:20:29,0.018
19-08-2024,20:20:30,0.018
19-08-2024,20:20:31,0.018
19-08-2024,20:20:32,0.017
19-08-2024,20:20:33,0.018
19-08-2024,20:20:34,0.018
19-08-2024,20:20:35,0.019
19-08-2024,20:20:36,0.020
19-08-2024,20:20:37,0.021
19-08-2024,20:20:38,0.019
19-08-2024,20:20:39,0.016
19-08-2024,20:20:40,0.015
19-08-2024,20:20:41,0.014
19-08-2024,20:20:42,0.014
19-08-2024,20:20:43,0.016
19-08-2024,20:20:44,0.014
19-08-2024,20:20:45,0.012
19-08-2024,20:20:46,0.012
19-08-2024,20:20:47,0.014
19-08-2024,20:20:48,0.019
19-08-2024,20:20:49,0.019
19-08-2024,20:20:50,0.018
19-08-2024,20:20:51,0.021
19-08-2024,20:20:52,0.023
19-08-2024,20:20:53,0.021
19-08-2024,20:20:54,0.019
19-08-2024,20:20:55,0.020
19-08-2024,20:20:56,0.022
19-08-2024,20:20:57,0.022
19-08-2024,20:20:58,0.021
19-08-2024,20:20:59,0.020
19-08-2024,20:21:00,0.020
19-08-2024,20:21:01,0.018
19-08-2024,20:21:02,0.018
19-08-2024,20:21:03,0.020
19-08-2024,20:21:04,0.024
19-08-2024,20:21:05,0.024
19-08-2024,20:21:06,0.024
19-08-2024,20:21:07,0.025
19-08-2024,20:21:08,0.025
19-08-2024,20:21:09,0.024
19-08-2024,20:21:10,0.023
19-08-2024,20:21:11,0.024
19-08-2024,20:21:12,0.023
19-08-2024,20:21:13,0.023
19-08-2024,20:21:14,0.024
19-08-2024,20:21:15,0.024
19-08-2024,20:21:16,0.022
19-08-2024,20:21:17,0.021
19-08-2024,20:21:18,0.022
19-08-2024,20:21:19,0.022
19-08-2024,20:21:20,0.022
19-08-2024,20:21:21,0.021
19-08-2024,20:21:22,0.018
19-08-2024,20:21:23,0.017
19-08-2024,20:21:24,0.018
19-08-2024,20:21:25,0.018
19-08-2024,20:21:26,0.017
19-08-2024,20:21:27,0.015
19-08-2024,20:21:28,0.014
19-08-2024,20:21:29,0.013
19-08-2024,20:21:30,0.012
19-08-2024,20:21:31,0.012
19-08-2024,20:21:32,0.014
19-08-2024,20:21:33,0.015
19-08-2024,20:21:34,0.016
19-08-2024,20:21:35,0.017
19-08-2024,20:21:36,0.017
19-08-2024,20:21:37,0.017
19-08-2024,20:21:38,0.017
19-08-2024,20:21:39,0.016
19-08-2024,20:21:40,0.015
19-08-2024,20:21:41,0.015
19-08-2024,20:21:42,0.015
19-08-2024,20:21:43,0.015
19-08-2024,20:21:44,0.013
19-08-2024,20:21:45,0.013
19-08-2024,20:21:46,0.014
19-08-2024,20:21:47,0.016
19-08-2024,20:21:48,0.015
19-08-2024,20:21:49,0.013
19-08-2024,20:21:50,0.014
19-08-2024,20:21:51,0.016
19-08-2024,20:21:52,0.016
19-08-2024,20:21:53,0.017
19-08-2024,20:21:54,0.017
19-08-2024,20:21:55,0.018
19-08-2024,20:21:56,0.019
19-08-2024,20:21:57,0.019
19-08-2024,20:21:58,0.019
19-08-2024,20:21:59,0.018
19-08-2024,20:22:00,0.018
19-08-2024,20:22:01,0.018
19-08-2024,20:22:02,0.015
19-08-2024,20:22:03,0.013
19-08-2024,20:22:04,0.013
19-08-2024,20:22:05,0.016
19-08-2024,20:22:06,0.019
19-08-2024,20:22:07,0.017
19-08-2024,20:22:08,0.016
19-08-2024,20:22:09,0.016
19-08-2024,20:22:10,0.016
19-08-2024,20:22:11,0.016
19-08-2024,20:22:12,0.016
19-08-2024,20:22:13,0.018
19-08-2024,20:22:14,0.020
19-08-2024,20:22:15,0.019
19-08-2024,20:22:16,0.019
19-08-2024,20:22:17,0.020
19-08-2024,20:22:18,0.020
19-08-2024,20:22:19,0.020
19-08-2024,20:22:20,0.019
19-08-2024,20:22:21,0.019
19-08-2024,20:22:22,0.020
19-08-2024,20:22:23,0.020
19-08-2024,20:22:24,0.019
19-08-2024,20:22:25,0.019
19-08-2024,20:22:26,0.019
19-08-2024,20:22:27,0.019
19-08-2024,20:22:28,0.018
19-08-2024,20:22:29,0.019
19-08-2024,20:22:30,0.018
19-08-2024,20:22:31,0.015
19-08-2024,20:22:32,0.015
19-08-2024,20:22:33,0.015
19-08-2024,20:22:34,0.015
19-08-2024,20:22:35,0.015
19-08-2024,20:22:36,0.015
19-08-2024,20:22:37,0.014
19-08-2024,20:22:38,0.014
19-08-2024,20:22:39,0.014
19-08-2024,20:22:40,0.013
19-08-2024,20:22:41,0.014
19-08-2024,20:22:42,0.014
19-08-2024,20:22:43,0.014
19-08-2024,20:22:44,0.012
19-08-2024,20:22:45,0.013
19-08-2024,20:22:46,0.014
19-08-2024,20:22:47,0.012
19-08-2024,20:22:48,0.008
19-08-2024,20:22:49,0.006
19-08-2024,20:22:50,0.007
19-08-2024,20:22:51,0.009
19-08-2024,20:22:52,0.008
19-08-2024,20:22:53,0.008
19-08-2024,20:22:54,0.008
19-08-2024,20:22:55,0.008
19-08-2024,20:22:56,0.008
19-08-2024,20:22:57,0.008
19-08-2024,20:22:58,0.008
19-08-2024,20:22:59,0.007
19-08-2024,20:23:00,0.008
19-08-2024,20:23:01,0.009
19-08-2024,20:23:02,0.009
19-08-2024,20:23:03,0.009
19-08-2024,20:23:04,0.010
19-08-2024,20:23:05,0.010
19-08-2024,20:23:06,0.011
19-08-2024,20:23:07,0.013
19-08-2024,20:23:08,0.013
19-08-2024,20:23:09,0.011
19-08-2024,20:23:10,0.011
19-08-2024,20:23:11,0.011
19-08-2024,20:23:12,0.010
19-08-2024,20:23:13,0.010
19-08-2024,20:23:14,0.011
19-08-2024,20:23:15,0.011
19-08-2024,20:23:16,0.011
19-08-2024,20:23:17,0.010
19-08-2024,20:23:18,0.009
19-08-2024,20:23:19,0.010
19-08-2024,20:23:20,0.010
19-08-2024,20:23:21,0.009
